year,County,FarmCode,Postcode,FieldName,FieldNumber,crop,Pcode,UNIQUE,a,l,m,h,v,Density.Score,n,Density.States
2016,Northamptonshire,white.house,NN29_7JT,threadgold,1,ww,NN29_7JT_grid_1,NN29_7JT_grid_1_2016,0,164,19,0,0,1.103825137,183,2
2016,Northamptonshire,white.house,NN29_7JT,front.field,2,ww,NN29_7JT_grid_2,NN29_7JT_grid_2_2016,5,65,7,1,0,1.051282051,78,4
2016,Northamptonshire,bfc.agronomy,NN6_8NN,mawland.smiths,1,wbar,NN6_8NN_grid_1,NN6_8NN_grid_1_2016,0,195,39,5,0,1.205020921,239,3
2016,Northamptonshire,bfc.agronomy,NN6_8NN,fifty.acre,2,wbar,NN6_8NN_grid_2,NN6_8NN_grid_2_2016,116,161,8,0,0,0.621052632,285,3
2016,Norfolk,kerdiston.house,NR10_4RP,jollies,1,ww,NR10_4RP_grid_1,NR10_4RP_grid_1_2016,10,147,18,2,0,1.06779661,177,4
2016,Norfolk,kerdiston.house,NR10_4RP,point.house,3,wbar,NR10_4RP_grid_3,NR10_4RP_grid_3_2016,52,121,5,0,0,0.735955056,178,3
2016,Norfolk,flordon.hall,NR15_1RT,24.acre,1,ww,NR15_1RT_grid_1,NR15_1RT_grid_1_2016,2,224,6,0,0,1.017241379,232,3
2016,Norfolk,friars,NR15_2QL,pillbox,1,ww,NR15_2QL_grid_1,NR15_2QL_grid_1_2016,99,82,1,0,0,0.461538462,182,3
2016,Norfolk,friars,NR15_2QL,goose,3,ww,NR15_2QL_grid_3,NR15_2QL_grid_3_2016,101,13,0,0,0,0.114035088,114,2
2016,Norfolk,villa,NR16_1SN,glebe.30,1,spr trit,NR16_1SN_grid_1,NR16_1SN_grid_1_2016,226,0,0,0,0,0,226,1
2016,Norfolk,honingham.thorpe.farms,NR17_1NJ,sherrards.green,1,wbar,NR17_1NJ_grid_1,NR17_1NJ_grid_1_2016,29,60,6,0,0,0.757894737,95,3
2016,Norfolk,honingham.thorpe.farms,NR17_1NJ,stack.yard,3,ww,NR17_1NJ_grid_3,NR17_1NJ_grid_3_2016,92,64,13,0,0,0.532544379,169,3
2016,Warwickshire,bourton,OX17_1AS,angels.piece,1,spr bar,OX17_1AS_grid_1,OX17_1AS_grid_1_2016,0,54,61,3,0,1.56779661,118,3
2016,Warwickshire,bourton,OX17_1AS,midmeadow,4,ww,OX17_1AS_grid_4,OX17_1AS_grid_4_2016,0,92,21,0,0,1.185840708,113,2
2016,Northamptonshire,clattercote,OX17_1QB,barn.ground,1,ww,OX17_1QB_grid_1,OX17_1QB_grid_1_2016,9,227,42,17,5,1.273333333,300,5
2016,Northamptonshire,clattercote,OX17_1QB,clattercote.meadow,2,ww,OX17_1QB_grid_2,OX17_1QB_grid_2_2016,0,0,0,38,52,3.577777778,90,2
2016,Oxfordshire,perdiswell,OX20_1QJ,motox,3,spr bar,OX20_1QJ_grid_3,OX20_1QJ_grid_3_2016,177,51,0,0,0,0.223684211,228,2
2016,Oxfordshire,perdiswell,OX20_1QJ,south.bank,4,ww,OX20_1QJ_grid_4,OX20_1QJ_grid_4_2016,0,179,72,11,0,1.358778626,262,3
2016,Oxfordshire,souldern.grounds,OX25_6LU,slade,1,sp bar,OX25_6LU_grid_1,OX25_6LU_grid_1_2016,0,39,60,74,81,2.775590551,254,4
2016,Oxfordshire,souldern.grounds,OX25_6LU,ramground,2,sp bar,OX25_6LU_grid_2,OX25_6LU_grid_2_2016,2,123,82,13,0,1.481818182,220,4
2016,Oxfordshire,souldern.grounds,OX25_6LU,Viaduct.dry.lays,3,wosr,OX25_6LU_grid_3,OX25_6LU_grid_3_2016,8,63,16,1,0,1.113636364,88,4
2016,Oxfordshire,twelve.acre.farm,OX29_4BH,carters,1,ww,OX29_4BH_grid_1,OX29_4BH_grid_1_2016,0,0,0,3,116,3.974789916,119,2
2016,Oxfordshire,twelve.acre.farm,OX29_4BH,emmas,2,ww,OX29_4BH_grid_2,OX29_4BH_grid_2_2016,0,3,9,19,39,3.342857143,70,4
2016,Oxfordshire,model,OX49_5DX,stokewell.ground,1,ww,OX49_5DX_grid_1,OX49_5DX_grid_1_2016,1,50,37,9,7,1.721153846,104,5
2016,Oxfordshire,model,OX49_5DX,clare,3,ww,OX49_5DX_grid_3,OX49_5DX_grid_3_2016,0,112,90,11,1,1.537383178,214,4
2016,Lincolnshire,churchview,PE10_0RZ,picks,1,ww,PE10_0RZ_grid_1,PE10_0RZ_grid_1_2016,0,90,64,26,0,1.644444444,180,3
2016,Lincolnshire,churchview,PE10_0RZ,cumfrey,2,ww,PE10_0RZ_grid_2,PE10_0RZ_grid_2_2016,0,2,34,51,116,3.384236453,203,4
2016,Lincolnshire,charlton,PE12_6QG,rookery.one.and.two,1,spr wh,PE12_6QG_grid_1,PE12_6QG_grid_1_2016,0,28,40,93,17,2.556179775,178,4
2016,Lincolnshire,charlton,PE12_6QG,rookery.bottom,2,ww,PE12_6QG_grid_2,PE12_6QG_grid_2_2016,0,164,2,0,0,1.012048193,166,2
2016,Lincolnshire,lighthouse,PE12_9YT,corridor,1,ww,PE12_9YT_grid_1,PE12_9YT_grid_1_2016,0,65,126,64,5,2.034615385,260,4
2016,Cambridgeshire,worlicks,PE26_2XF,opposite.cottage,1,ww,PE26_2XF_grid_1,PE26_2XF_grid_1_2016,0,15,16,34,155,3.495454545,220,4
2016,Cambridgeshire,worlicks,PE26_2XF,bridge.ground,2,ww,PE26_2XF_grid_2,PE26_2XF_grid_2_2016,0,66,23,43,52,2.440217391,184,4
2016,Cambridgeshire,wennington.lodge,PE28_2LP,bridge,1,ww,PE28_2LP_grid_1,PE28_2LP_grid_1_2016,20,168,12,0,0,0.96,200,3
2016,Cambridgeshire,wennington.lodge,PE28_2LP,behind.the.cotts,2,spr bar,PE28_2LP_grid_2,PE28_2LP_grid_2_2016,2,174,50,15,0,1.323651452,241,4
2016,Cambridgeshire,barnfield,PE28_3LY,hill.field,2,spr bar,PE28_3LY_grid_2,PE28_3LY_grid_2_2016,24,137,0,0,0,0.850931677,161,2
2016,Cambridgeshire,barnfield,PE28_3LY,sinkers.hole,3,spr bar,PE28_3LY_grid_3,PE28_3LY_grid_3_2016,0,42,17,8,0,1.492537313,67,3
2016,Cambridgeshire,barnfield,PE28_3LY,barnfield,4,ww,PE28_3LY_grid_4,PE28_3LY_grid_4_2016,0,13,15,11,1,2,40,4
2016,Cambridgeshire,manor.williams,PE28_5RR,chapmans,2,ww,PE28_5RR_grid_2,PE28_5RR_grid_2_2016,0,68,24,7,0,1.383838384,99,3
2016,Cambridgeshire,manor.williams,PE28_5RR,top.of.lambs.lane.east,3,spr bar,PE28_5RR_grid_3,PE28_5RR_grid_3_2016,8,52,0,0,0,0.866666667,60,2
2016,Norfolk,cannister,PE32_2LW,lower.norrels.garden,1,ww,PE32_2LW_grid_1,PE32_2LW_grid_1_2016,0,0,4,14,82,3.78,100,3
2016,Norfolk,cannister,PE32_2LW,barn.field,2,ww,PE32_2LW_grid_2,PE32_2LW_grid_2_2016,0,27,48,29,3,2.074766355,107,4
2016,Cambridgeshire,burnt.house,PE7_2HP,joans.drove,1,ww,PE7_2HP_grid_1,PE7_2HP_grid_1_2016,17,146,29,20,8,1.345454545,220,5
2016,Cambridgeshire,burnt.house,PE7_2HP,mecks.centre,2,ww,PE7_2HP_grid_2,PE7_2HP_grid_2_2016,2,117,11,12,1,1.251748252,143,5
2016,NA,RSPB,NA,NA,1,spr bar,RSPB_grid_1,RSPB_grid_1_2016,0,2,23,100,15,2.914285714,140,4
2016,NA,RSPB,NA,NA,2,ww,RSPB_grid_2,RSPB_grid_2_2016,0,1,3,17,166,3.860962567,187,4
2016,Bedfordshire,fullers.hill,SG19_3BP,pink.cottage.close,1,ww,SG19_3BP_grid_1,SG19_3BP_grid_1_2016,0,147,100,28,3,1.59352518,278,4
2016,Bedfordshire,fullers.hill,SG19_3BP,dick.and.dolls,3,spr bar,SG19_3BP_grid_3,SG19_3BP_grid_3_2016,122,110,0,0,0,0.474137931,232,2
2016,East Riding of Yorkshire,manor.house,YO25_8DX,16.acre,1,ww,YO25_8DX_grid_1,YO25_8DX_grid_1_2016,0,137,17,0,0,1.11038961,154,2
2016,North Yorkshire,overton,YO30_1AA,overton.6,1,ww,YO30_1AA_grid_1,YO30_1AA_grid_1_2016,107,3,0,0,0,0.027272727,110,2
2016,North Yorkshire,hall.bank,YO30_1AN,eds,1,ww,YO30_1AN_grid_1,YO30_1AN_grid_1_2016,214,63,0,0,0,0.227436823,277,2
2016,North Yorkshire,hall.bank,YO30_1AN,new.parks,2,ww,YO30_1AN_grid_2,YO30_1AN_grid_2_2016,184,5,0,0,0,0.026455026,189,2
2016,North Yorkshire,hallmoor,YO32_2RQ,hallmoor.5,1,ww,YO32_2RQ_grid_1,YO32_2RQ_grid_1_2016,139,60,0,0,0,0.301507538,199,2
2016,North Yorkshire,spinks,YO61_1ET,north,2,wbar,YO61_1ET_grid_2,YO61_1ET_grid_2_2016,78,26,0,1,0,0.276190476,105,3
2016,North Yorkshire,raskelf,YO61_3LG,raskelf,3,ww,YO61_3LG_grid_3,YO61_3LG_grid_3_2016,23,132,23,6,0,1.065217391,184,4
2016,North Yorkshire,birch,YO62_5YD,newton.grange.bottom,2,wbar,YO62_5YD_grid_2,YO62_5YD_grid_2_2016,141,51,0,0,0,0.265625,192,2
2017,Warwickshire,squab.hall,CV33_9QB,field.3,1,ww,CV33_9QB_grid_1,CV33_9QB_grid_1_2017,10,145,51,3,0,1.224880383,209,4
2017,Warwickshire,squab.hall,CV33_9QB,field.5,2,ww,CV33_9QB_grid_2,CV33_9QB_grid_2_2017,0,61,9,4,0,1.22972973,74,3
2017,Warwickshire,gaydon.hill,CV35_0HQ,shooters.bank,1,ww,CV35_0HQ_grid_1,CV35_0HQ_grid_1_2017,79,117,8,0,0,0.651960784,204,3
2017,Warwickshire,gaydon.hill,CV35_0HQ,mushroom.field,2,ww,CV35_0HQ_grid_2,CV35_0HQ_grid_2_2017,10,213,2,0,0,0.964444444,225,3
2017,Nottinghamshire,magpie.hall,DN22_0LB,s15,1,ww,DN22_0LB_grid_1,DN22_0LB_grid_1_2017,46,158,2,6,1,0.863849765,213,5
2017,Nottinghamshire,magpie.hall,DN22_0LB,s16,2,ww,DN22_0LB_grid_2,DN22_0LB_grid_2_2017,20,77,0,0,0,0.793814433,97,2
2017,Lincolnshire,grange.faulding,DN40_3PX,glebe.22,1,wb,DN40_3PX_grid_1,DN40_3PX_grid_1_2017,91,76,1,0,0,0.464285714,168,3
2017,South Yorks,manor.robinson,DN7_5TG,front.field,1,ww,DN7_5TG_grid_1,DN7_5TG_grid_1_2017,0,72,61,38,3,1.83908046,174,4
2017,Buckinghamshire,moorleys,HP18_9QQ,wells.road,1,ww,HP18_9QQ_grid_1,HP18_9QQ_grid_1_2017,0,141,81,47,2,1.667896679,271,4
2017,Buckinghamshire,moorleys,HP18_9QQ,cow.road,2,ww,HP18_9QQ_grid_2,HP18_9QQ_grid_2_2017,0,18,21,24,5,2.235294118,68,4
2017,East Riding of Yorkshire,grange.patchett,HU15_1RG,19.acre,3,ww,HU15_1RG_grid_3,HU15_1RG_grid_3_2017,34,132,1,0,0,0.80239521,167,3
2017,East Riding of Yorkshire,bransholme.dairy,HU7_4YP,field.3,1,ww,HU7_4YP_grid_1,HU7_4YP_grid_1_2017,1,65,74,62,30,2.237068966,232,5
2017,East Riding of Yorkshire,bransholme.dairy,HU7_4YP,field.2,2,ww,HU7_4YP_grid_2,HU7_4YP_grid_2_2017,18,117,20,0,0,1.012903226,155,3
2017,Norfolk,hill,IP25_7EF,arable,1,wb,IP25_7EF_grid_1,IP25_7EF_grid_1_2017,54,83,4,0,0,0.645390071,141,3
2017,Norfolk,hill,IP25_7EF,bush.meadow,2,ww,IP25_7EF_grid_2,IP25_7EF_grid_2_2017,0,124,44,3,0,1.292397661,171,3
2017,Leicestershire,welldale,LE12_6JD,20.acre.railway,1,ww,LE12_6JD_grid_1,LE12_6JD_grid_1_2017,81,29,0,0,0,0.263636364,110,2
2017,Leicestershire,welldale,LE12_6JD,17.acre.middle,2,ww,LE12_6JD_grid_2,LE12_6JD_grid_2_2017,118,43,0,0,0,0.267080745,161,2
2017,Northamptonshire,fox.and.hounds,LE16_7UG,19.acre,1,ww,LE16_7UG_grid_1,LE16_7UG_grid_1_2017,0,93,45,2,0,1.35,140,3
2017,Northamptonshire,fox.and.hounds,LE16_7UG,25.acre,2,ww,LE16_7UG_grid_2,LE16_7UG_grid_2_2017,0,67,48,18,0,1.631578947,133,3
2017,Northamptonshire,fox.and.hounds,LE16_7UG,noseley,3,ww,LE16_7UG_grid_3,LE16_7UG_grid_3_2017,8,189,27,1,0,1.093333333,225,4
2017,Northamptonshire,poplars,LE16_8TB,seeds,1,ww,LE16_8TB_grid_1,LE16_8TB_grid_1_2017,15,128,9,0,0,0.960526316,152,3
2017,Lincolnshire,hall,LN1_2LL,top.cliffe,1,ww,LN1_2LL_grid_1,LN1_2LL_grid_1_2017,86,18,1,0,0,0.19047619,105,3
2017,Lincolnshire,hall,LN1_2LL,45.acre,2,ww,LN1_2LL_grid_2,LN1_2LL_grid_2_2017,259,18,2,0,0,0.078853047,279,3
2017,Lincolnshire,hall,LN1_2LL,middle.briest,3,ww,LN1_2LL_grid_3,LN1_2LL_grid_3_2017,111,11,0,0,0,0.090163934,122,2
2017,Lincolnshire,willoughby,LN13_9TD,thors.manor.3,2,wba,LN13_9TD_grid_2,LN13_9TD_grid_2_2017,18,110,3,0,0,0.885496183,131,3
2017,Lincolnshire,willoughby,LN13_9TD,stone.bridge,4,wb,LN13_9TD_grid_4,LN13_9TD_grid_4_2017,12,69,17,1,0,1.070707071,99,4
2017,Lincolnshire,leggott.m,LN4_4QQ,bridge.leggott,1,sw,LN4_4QQ_grid_1,LN4_4QQ_grid_1_2017,0,76,49,5,0,1.453846154,130,3
2017,Lincolnshire,leggott.m,LN4_4QQ,2x11,2,sw,LN4_4QQ_grid_2,LN4_4QQ_grid_2_2017,9,98,5,0,0,0.964285714,112,3
2017,Lincolnshire,leggott.c,LN5_0RD,capps,1,ww,LN5_0RD_grid_1,LN5_0RD_grid_1_2017,1,54,17,24,45,2.411347518,141,5
2017,Lincolnshire,leggott.c,LN5_0RD,horsewoods.top,2,ww,LN5_0RD_grid_2,LN5_0RD_grid_2_2017,0,250,8,0,0,1.031007752,258,2
2017,Bedfordshire,watergate,LU7_9LN,denmans.close,2,ww,LU7_9LN_grid_2,LU7_9LN_grid_2_2017,2,69,11,0,0,1.109756098,82,3
2017,Buckingham,chetwode.manor,MK18_4BB,hill.ground,3,wb,MK18_4BB_grid_3,MK18_4BB_grid_3_2017,23,84,1,0,0,0.796296296,108,3
2017,Bedfordshire,boxhedge,MK43_0AT,big.boxhedge,1,ww,MK43_0AT_grid_1,MK43_0AT_grid_1_2017,1,289,11,2,0,1.04620462,303,4
2017,Bedfordshire,boxhedge,MK43_0AT,jollys,2,ww,MK43_0AT_grid_2,MK43_0AT_grid_2_2017,0,66,126,27,0,1.821917808,219,3
2017,Bedfordshire,boxhedge,MK43_0AT,E.of.N.Crawley,4,wb,MK43_0AT_grid_4,MK43_0AT_grid_4_2017,68,31,1,0,1,0.366336634,101,4
2017,Bedfordshire,lodge,MK44_1EJ,little.great.close,1,ww,MK44_1EJ_grid_1,MK44_1EJ_grid_1_2017,0,73,89,26,1,1.761904762,189,4
2017,Bedfordshire,lodge,MK44_1EJ,middle.lodge,2,ww,MK44_1EJ_grid_2,MK44_1EJ_grid_2_2017,2,124,9,0,0,1.051851852,135,3
2017,Bedfordshire,north.end,MK44_1QT,NorthEnd.Farm,3,ww,MK44_1QT_grid_3,MK44_1QT_grid_3_2017,42,87,24,16,0,1.082840237,169,4
2017,Bedfordshire,green.end,MK44_2BU,big.gomish,2,ww,MK44_2BU_grid_2,MK44_2BU_grid_2_2017,17,154,64,33,9,1.505415162,277,5
2017,Bedfordshire,green.end,MK44_2BU,great.skimish.field,3,ww,MK44_2BU_grid_3,MK44_2BU_grid_3_2017,17,190,2,0,0,0.928229665,209,3
2017,Bedfordshire,elliott.farms,MK44_2EE,fence.field,1,ww,MK44_2EE_grid_1,MK44_2EE_grid_1_2017,0,171,1,0,0,1.005813953,172,2
2017,Bedfordshire,elliott.farms,MK44_2EE,top.rosses.by.house,3,ww,MK44_2EE_grid_3,MK44_2EE_grid_3_2017,6,161,33,0,0,1.135,200,3
2017,Bedfordshire,rectory,MK44_2PD,bilses.hill,2,ww,MK44_2PD_grid_2,MK44_2PD_grid_2_2017,0,159,61,0,0,1.277272727,220,2
2017,Nottinghamshire,hollygate,NG12_2JW,long.7.acre,1,ww,NG12_2JW_grid_1,NG12_2JW_grid_1_2017,2,72,0,0,0,0.972972973,74,2
2017,Nottinghamshire,hollygate,NG12_2JW,orchard.field,2,ww,NG12_2JW_grid_2,NG12_2JW_grid_2_2017,105,96,6,4,0,0.568720379,211,4
2017,Nottinghamshire,hollygate,NG12_2JW,tree.field,4,ww,NG12_2JW_grid_4,NG12_2JW_grid_4_2017,22,51,5,4,3,1,85,5
2017,Nottinghamshire,rectory.copley,NG13_9LF,corner.13.acre,1,ww,NG13_9LF_grid_1,NG13_9LF_grid_1_2017,18,83,16,2,0,1.016806723,119,4
2017,Nottinghamshire,staunton.charltons,NG13_9PE,lark,1,sw,NG13_9PE_grid_1,NG13_9PE_grid_1_2017,116,135,0,0,0,0.537848606,251,2
2017,Nottinghamshire,staunton.charltons,NG13_9PE,pudding,2,sw,NG13_9PE_grid_2,NG13_9PE_grid_2_2017,18,102,5,0,0,0.896,125,3
2017,Nottinghamshire,staunton.charltons,NG13_9PE,barn.meadow,3,ww,NG13_9PE_grid_3,NG13_9PE_grid_3_2017,0,42,35,19,0,1.760416667,96,3
2017,Lincolnshire,barn,NG32_3HX,rutland.south,2,ww,NG32_3HX_grid_2,NG32_3HX_grid_2_2017,43,105,4,0,0,0.743421053,152,3
2017,Lincolnshire,barn,NG32_3HX,rutland.north,3,ww,NG32_3HX_grid_3,NG32_3HX_grid_3_2017,115,24,0,0,0,0.172661871,139,2
2017,Northamptonshire,bfc.agronomy,NN6_8NN,ram.close,3,ww,NN6_8NN_grid_3,NN6_8NN_grid_3_2017,241,34,0,0,0,0.123636364,275,2
2017,Norfolk,kerdiston.house,NR10_4RP,jollies,1,wb,NR10_4RP_grid_1,NR10_4RP_grid_1_2017,143,34,0,0,0,0.192090395,177,2
2017,Norfolk,kerdiston.house,NR10_4RP,treasures,2,ww,NR10_4RP_grid_2,NR10_4RP_grid_2_2017,0,102,16,1,0,1.151260504,119,3
2017,Norfolk,flordon.hall,NR15_1RT,24.acre,1,ww,NR15_1RT_grid_1,NR15_1RT_grid_1_2017,0,92,84,27,2,1.702439024,205,4
2017,Norfolk,flordon.hall,NR15_1RT,bracon.close,2,ww,NR15_1RT_grid_2,NR15_1RT_grid_2_2017,0,84,24,1,0,1.23853211,109,3
2017,Norfolk,friars,NR15_2QL,pillbox,1,wb,NR15_2QL_grid_1,NR15_2QL_grid_1_2017,114,59,6,0,0,0.396648045,179,3
2017,Norfolk,friars,NR15_2QL,ollands,2,ww,NR15_2QL_grid_2,NR15_2QL_grid_2_2017,71,70,1,0,0,0.507042254,142,3
2017,Norfolk,villa,NR16_1SN,glebe.30,1,ww,NR16_1SN_grid_1,NR16_1SN_grid_1_2017,221,3,0,0,0,0.013392857,224,2
2017,Norfolk,honingham.thorpe.farms,NR17_1NJ,far.field,2,ww,NR17_1NJ_grid_2,NR17_1NJ_grid_2_2017,26,122,11,0,0,0.905660377,159,3
2017,Norfolk,honingham.thorpe.farms,NR17_1NJ,stack.yard,3,ww,NR17_1NJ_grid_3,NR17_1NJ_grid_3_2017,87,57,3,0,0,0.428571429,147,3
2017,Warwickshire,bourton,OX17_1AS,banbury.road,2,ww,OX17_1AS_grid_2,OX17_1AS_grid_2_2017,104,96,0,0,0,0.48,200,2
2017,Northamptonshire,clattercote,OX17_1QB,stokes,3,ww,OX17_1QB_grid_3,OX17_1QB_grid_3_2017,15,144,2,0,0,0.919254658,161,3
2017,Oxfordshire,perdiswell,OX20_1QJ,begbroke.A44,2,ww,OX20_1QJ_grid_2,OX20_1QJ_grid_2_2017,13,179,70,45,2,1.495145631,309,5
2017,Oxfordshire,souldern.grounds,OX25_6LU,Viaduct.dry.lays,3,ww,OX25_6LU_grid_3,OX25_6LU_grid_3_2017,11,69,8,0,0,0.965909091,88,3
2017,Oxfordshire,twelve.acre.farm,OX29_4BH,mushroom,3,ww,OX29_4BH_grid_3,OX29_4BH_grid_3_2017,123,124,10,0,0,0.560311284,257,3
2017,Oxfordshire,model.farm,OX49_5DX,stokewell.ground,1,ww,OX49_5DX_grid_1,OX49_5DX_grid_1_2017,11,82,11,0,0,1,104,3
2017,Lincolnshire,charlton,PE12_6QG,rookery.bottom,2,wb,PE12_6QG_grid_2,PE12_6QG_grid_2_2017,92,61,1,0,0,0.409090909,154,3
2017,Cambridgeshire,worlick,PE26_2XF,bridge.ground,2,wb,PE26_2XF_grid_2,PE26_2XF_grid_2_2017,37,106,24,11,2,1.083333333,180,5
2017,Cambridgeshire,worlick,PE26_2XF,16.acre,3,ww,PE26_2XF_grid_3,PE26_2XF_grid_3_2017,0,4,10,27,83,3.524193548,124,4
2017,Cambridgeshire,wennington.lodge,PE28_2LP,behind.the.cotts,2,ww,PE28_2LP_grid_2,PE28_2LP_grid_2_2017,1,109,89,31,8,1.731092437,238,5
2017,Cambridgeshire,manor.williams,PE28_5RR,back.of.hovels,1,ww,PE28_5RR_grid_1,PE28_5RR_grid_1_2017,2,192,0,0,0,0.989690722,194,2
2017,Norfolk,cannister,PE32_2LW,lower.norrels.garden,1,ww,PE32_2LW_grid_1,PE32_2LW_grid_1_2017,0,69,23,3,0,1.305263158,95,3
2017,Norfolk,cannister,PE32_2LW,barn.field,2,ww,PE32_2LW_grid_2,PE32_2LW_grid_2_2017,0,70,34,2,0,1.358490566,106,3
2017,Bedfordshire,fullers.hill,SG19_3BP,pink.cottage.close,1,ww,SG19_3BP_grid_1,SG19_3BP_grid_1_2017,23,252,3,0,0,0.928057554,278,3
2017,East Riding of Yorkshire,manor.house,YO25_8DX,44.acre.the.bottoms,2,,YO25_8DX_grid_2,YO25_8DX_grid_2_2017,21,132,5,0,0,0.898734177,158,3
2017,North Yorkshire,overton,YO30_1AA,overton.5,2,ww,YO30_1AA_grid_2,YO30_1AA_grid_2_2017,224,18,0,0,0,0.074380165,242,2
2017,North Yorkshire,overton,YO30_1AA,church,3,ww,YO30_1AA_grid_3,YO30_1AA_grid_3_2017,124,0,0,0,0,0,124,1
2017,North Yorkshire,hall.bank,YO30_1AN,eds,1,ww,YO30_1AN_grid_1,YO30_1AN_grid_1_2017,204,55,0,0,0,0.212355212,259,2
2017,North Yorkshire,hallmoor,YO32_2RQ,hallmoor.5,1,ww,YO32_2RQ_grid_1,YO32_2RQ_grid_1_2017,146,48,0,0,0,0.24742268,194,2
2017,North Yorkshire,hallmoor,YO32_2RQ,hall.moor.8,2,ww,YO32_2RQ_grid_2,YO32_2RQ_grid_2_2017,97,23,0,0,0,0.191666667,120,2
2017,North Yorkshire,raskelf,YO61_3LG,24.acre,1,ww,YO61_3LG_grid_1,YO61_3LG_grid_1_2017,12,158,29,13,7,1.292237443,219,5
2017,North Yorkshire,birch,YO62_5YD,newton.grange.23,1,ww,YO62_5YD_grid_1,YO62_5YD_grid_1_2017,77,82,0,0,0,0.51572327,159,2
2018,Warwickshire,squab.hall,CV33_9QB,Near.Ufton,3,WW,CV33_9QB_grid_3,CV33_9QB_grid_3_2018,21,173,0,0,0,0.891752577,194,2
2018,Warwickshire,gaydon.hill,CV35_0HQ,garage.field,3,ww,CV35_0HQ_grid_3,CV35_0HQ_grid_3_2018,0,64,63,39,1,1.862275449,167,4
2018,Warwickshire,croft,CV37_7NF,big.meadow,1,ww,CV37_7NF_grid_1,CV37_7NF_grid_1_2018,5,151,19,0,0,1.08,175,3
2018,Warwickshire,croft,CV37_7NF,new.bridge,2,ww,CV37_7NF_grid_2,CV37_7NF_grid_2_2018,11,139,5,3,0,1,158,4
2018,Nottinghamshire,magpie.hall,DN22_0LB,s15,1,sbarley,DN22_0LB_grid_1,DN22_0LB_grid_1_2018,198,29,0,0,0,0.127753304,227,2
2018,Nottinghamshire,magpie.hall,DN22_0LB,s16,2,sbarley,DN22_0LB_grid_2,DN22_0LB_grid_2_2018,86,10,0,0,0,0.104166667,96,2
2018,Lincolnshire,grange,DN36_5UP,stones,1,wbarley,DN36_5UP_grid_1,DN36_5UP_grid_1_2018,168,32,0,0,0,0.16,200,2
2018,Lincolnshire,grange,DN36_5UP,grimoldbys,2,ww,DN36_5UP_grid_2,DN36_5UP_grid_2_2018,15,119,1,0,0,0.896296296,135,3
2018,Lincolnshire,grange.faulding,DN40_3PX,glebe.22,1,s oats,DN40_3PX_grid_1,DN40_3PX_grid_1_2018,193,17,0,0,0,0.080952381,210,2
2018,South Yorks,highfields,DN5_7UJ,common.hill,1,sbarley,DN5_7UJ_grid_1,DN5_7UJ_grid_1_2018,232,0,0,0,0,0,232,1
2018,South Yorks,manor.robinson,DN7_5TG,buckleys,2,ww,DN7_5TG_grid_2,DN7_5TG_grid_2_2018,0,27,22,97,89,3.055319149,235,4
2018,Buckinghamshire,moorleys,HP18_9QQ,cow.road,2,sbarley,HP18_9QQ_grid_2,HP18_9QQ_grid_2_2018,29,39,0,0,0,0.573529412,68,2
2018,Buckinghamshire,moorleys,HP18_9QQ,moorleys,3,ww,HP18_9QQ_grid_3,HP18_9QQ_grid_3_2018,0,74,60,41,0,1.811428571,175,3
2018,Buckinghamshire,moorleys,HP18_9QQ,rixons,4,wbarley,HP18_9QQ_grid_4,HP18_9QQ_grid_4_2018,45,94,0,0,0,0.676258993,139,2
2018,East Riding of Yorkshire,new.headlands,HU11_4QA,back.of.beans,2,ww,HU11_4QA_grid_2,HU11_4QA_grid_2_2018,0,117,81,14,0,1.514150943,212,3
2018,East Riding of Yorkshire,grange.patchett,HU15_1RG,back.field,1,ww,HU15_1RG_grid_1,HU15_1RG_grid_1_2018,15,152,34,23,15,1.460251046,239,5
2018,East Riding of Yorkshire,grange.patchett,HU15_1RG,15.acre.greenoak,2,slinseed,HU15_1RG_grid_2,HU15_1RG_grid_2_2018,8,122,0,0,0,0.938461538,130,2
2018,East Riding of Yorkshire,bransholme.dairy,HU7_4YP,field.2,2,ww,HU7_4YP_grid_2,HU7_4YP_grid_2_2018,2,53,31,67,12,2.206060606,165,5
2018,Norfolk,hill,IP25_7EF,bush.meadow,2,ww,IP25_7EF_grid_2,IP25_7EF_grid_2_2018,0,27,72,52,20,2.380116959,171,4
2018,Leicestershire,welldale,LE12_6JD,20.acre.railway,1,sbarley,LE12_6JD_grid_1,LE12_6JD_grid_1_2018,104,10,0,0,0,0.087719298,114,2
2018,Leicestershire,welldale,LE12_6JD,17.acre.middle,2,ww,LE12_6JD_grid_2,LE12_6JD_grid_2_2018,86,88,0,0,0,0.505747126,174,2
2018,Leicestershire,welldale,LE12_6JD,stack.field,3,ww,LE12_6JD_grid_3,LE12_6JD_grid_3_2018,17,80,8,0,0,0.914285714,105,3
2018,Northamptonshire,fox.and.hounds,LE16_7UG,Sedgeleys,4,ww,LE16_7UG_grid_4,LE16_7UG_grid_4_2018,10,66,4,0,0,0.925,80,3
2018,Lincolnshire,hall,LN1_2LL,clay.hills,4,ww,LN1_2LL_grid_4,LN1_2LL_grid_4_2018,125,99,13,1,0,0.537815126,238,4
2018,Lincolnshire,cooper,LN11_0NX,no.7a,1,sbarley,LN11_0NX_grid_1,LN11_0NX_grid_1_2018,160,2,0,0,0,0.012345679,162,2
